72,-72,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-71,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-70,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-69,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-68,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-67,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-66,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-65,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-64,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,-63,-4,-2.54859383715991,-2.63234810264794,-2.7079776195096,-2.06097432548081,-2.33360974433368,-2.49845711562428,-1.32268823068892,-2.03523731857656,-2.52982246324121,1
72,-62,-4,-2.5448286552687,-2.63229335951739,-2.71008241928338,-2.05721456974808,-2.33531923376867,-2.50210559610149,-1.31958111644434,-2.03859210714907,-2.53693755545794,1
72,-61,-4,-2.54134918925523,-2.63305762689631,-2.7125054033881,-2.05321465265393,-2.33714757622805,-2.50560425314385,-1.31667670524508,-2.04126617642471,-2.54374371140539,1
72,-60,-4,-2.53899818799995,-2.63439832159866,-2.71511439387031,-2.05025615821859,-2.33883768551162,-2.50861323427085,-1.31418417964622,-2.04233690410153,-2.54907683369994,1
72,-59,-4,-2.53835013971317,-2.63586058579246,-2.71729134773254,-2.04970170031517,-2.3399955004557,-2.51065166872131,-1.31242156877256,-2.04118550646545,-2.55189450307718,1
72,-58,-4,-2.53886065709077,-2.63749816525078,-2.71933119555269,-2.05057037875039,-2.34084136136881,-2.512027714624,-1.31137674370551,-2.03823458095962,-2.55276855583267,1
72,-57,-4,-2.54007459470233,-2.63920473947574,-2.72122259041296,-2.05230585976017,-2.34142379981517,-2.51291873091875,-1.31104169852275,-2.0339387879648,-2.55222103329827,1
72,-56,-4,-2.54172275431834,-2.64088323825791,-2.72290619010524,-2.05464000122545,-2.34174027040156,-2.51341696448083,-1.31139823469475,-2.0286052227914,-2.5505916064626,1
